"ck","study_id","esito","n_a","n_r"
"HGNC:5438||gain||vehicle_untreated","GSE158434","identico",1,1
"HGNC:5438||gain||vehicle_untreated","GSE158814","solo_etichetta_riscritta",1,1
"HGNC:5438||gain||vehicle_untreated","GSE161664","identico",1,1
"HGNC:5438||gain||vehicle_untreated","GSE161916","campioni_diversi",1,1
"HGNC:5438||gain||vehicle_untreated","GSE163067","identico",1,1
"HGNC:5438||gain||vehicle_untreated","GSE190634","campioni_diversi",1,1
"HGNC:5438||gain||vehicle_untreated","GSE198460","solo_A3",1,0
"HGNC:5438||gain||vehicle_untreated","GSE209536","identico",1,1
"HGNC:5438||gain||vehicle_untreated","GSE215771","campioni_diversi",1,1
"HGNC:5438||gain||vehicle_untreated","GSE221804","solo_A3",3,0
"HGNC:5438||gain||vehicle_untreated","GSE228173","campioni_diversi",4,1
"HGNC:5438||gain||vehicle_untreated","GSE233548","identico",1,1
"HGNC:5438||gain||vehicle_untreated","GSE99299","campioni_diversi",1,2
"HGNC:5973||gain||vehicle_untreated","GSE116927","solo_etichetta_riscritta",1,1
"HGNC:5973||gain||vehicle_untreated","GSE140900","campioni_diversi",1,1
"HGNC:5973||gain||vehicle_untreated","GSE159196","campioni_diversi",1,1
"HGNC:5973||gain||vehicle_untreated","GSE162696","campioni_diversi",1,1
"HGNC:5973||gain||vehicle_untreated","GSE190705","identico",1,1
"HGNC:5973||gain||vehicle_untreated","GSE202866","campioni_diversi",1,1
"HGNC:5973||gain||vehicle_untreated","GSE206510","campioni_diversi",2,2
"HGNC:5973||gain||vehicle_untreated","GSE214503","campioni_diversi",1,1
"HGNC:5973||gain||vehicle_untreated","GSE220972","campioni_diversi",2,2
"HGNC:5973||gain||vehicle_untreated","GSE65335","campioni_diversi",1,1
"HGNC:5973||gain||vehicle_untreated","GSE79027","campioni_diversi",2,2
"HGNC:5977||gain||vehicle_untreated","GSE120904","campioni_diversi",3,3
"HGNC:5977||gain||vehicle_untreated","GSE126409","campioni_diversi",4,8
"HGNC:5977||gain||vehicle_untreated","GSE132270","campioni_diversi",3,3
"HGNC:5981||gain||vehicle_untreated","GSE103930","campioni_diversi",1,1
"HGNC:5981||gain||vehicle_untreated","GSE119047","campioni_diversi",1,2
"HGNC:5981||gain||vehicle_untreated","GSE171170","identico",1,1
"HGNC:5981||gain||vehicle_untreated","GSE171952","campioni_diversi",3,2
"HGNC:5981||gain||vehicle_untreated","GSE182957","identico",1,1
"HGNC:5981||gain||vehicle_untreated","GSE190634","campioni_diversi",1,1
"HGNC:5981||gain||vehicle_untreated","GSE198683","campioni_diversi",1,1
"HGNC:5991||gain||vehicle_untreated","GSE142706","solo_A3",1,0
"HGNC:5991||gain||vehicle_untreated","GSE181229","campioni_diversi",1,1
"HGNC:5991||gain||vehicle_untreated","GSE205853","campioni_diversi",2,2
"HGNC:5992||gain||vehicle_untreated","GSE101868","identico",1,1
"HGNC:5992||gain||vehicle_untreated","GSE105088","campioni_diversi",1,1
"HGNC:5992||gain||vehicle_untreated","GSE120784","campioni_diversi",4,4
"HGNC:5992||gain||vehicle_untreated","GSE126750","campioni_diversi",1,1
"HGNC:5992||gain||vehicle_untreated","GSE134896","campioni_diversi",1,2
"HGNC:5992||gain||vehicle_untreated","GSE142620","campioni_diversi",5,4
"HGNC:5992||gain||vehicle_untreated","GSE155141","solo_A3",1,0
"HGNC:5992||gain||vehicle_untreated","GSE161916","solo_etichetta_riscritta",1,1
"HGNC:5992||gain||vehicle_untreated","GSE162691","solo_etichetta_riscritta",1,1
"HGNC:5992||gain||vehicle_untreated","GSE171652","identico",1,1
"HGNC:5992||gain||vehicle_untreated","GSE189136","identico",1,1
"HGNC:5992||gain||vehicle_untreated","GSE196195","solo_A3",1,0
"HGNC:5992||gain||vehicle_untreated","GSE205851","campioni_diversi",2,1
"HGNC:5992||gain||vehicle_untreated","GSE215039","campioni_diversi",1,1
"HGNC:5992||gain||vehicle_untreated","GSE243421","identico",1,1
"HGNC:5992||gain||vehicle_untreated","GSE246493","solo_etichetta_riscritta",1,1
"HGNC:5992||gain||vehicle_untreated","GSE72460","identico",1,1
"HGNC:5992||gain||vehicle_untreated","GSE74220","identico",1,1
"HGNC:5992||gain||vehicle_untreated","GSE97619","solo_A3",1,0
"HGNC:6001||gain||vehicle_untreated","GSE122409","campioni_diversi",2,3
"HGNC:6001||gain||vehicle_untreated","GSE130284","campioni_diversi",1,1
"HGNC:6001||gain||vehicle_untreated","GSE138698","identico",1,1
"HGNC:6001||gain||vehicle_untreated","GSE221563","campioni_diversi",1,1
"HGNC:6005||gain||vehicle_untreated","GSE120904","campioni_diversi",4,7
"HGNC:6005||gain||vehicle_untreated","GSE126409","campioni_diversi",3,9
"HGNC:6005||gain||vehicle_untreated","GSE198963","campioni_diversi",1,1
"HGNC:6011||gain||vehicle_untreated","GSE110041","solo_A3",3,0
"HGNC:6011||gain||vehicle_untreated","GSE159782","campioni_diversi",2,2
"HGNC:6011||gain||vehicle_untreated","GSE89442","solo_etichetta_riscritta",1,1
"HGNC:6011||gain||vehicle_untreated","GSE93620","solo_etichetta_riscritta",1,1
"HGNC:6014||gain||vehicle_untreated","GSE132270","campioni_diversi",3,3
"HGNC:6014||gain||vehicle_untreated","GSE140900","campioni_diversi",1,1
"HGNC:6014||gain||vehicle_untreated","GSE171750","solo_A3",1,0
"HGNC:6014||gain||vehicle_untreated","GSE179420","solo_A3",3,0
"HGNC:6014||gain||vehicle_untreated","GSE244934","campioni_diversi",1,1
"HGNC:6018||gain||vehicle_untreated","GSE126003","campioni_diversi",1,1
"HGNC:6018||gain||vehicle_untreated","GSE138309","identico",1,1
"HGNC:6018||gain||vehicle_untreated","GSE143443","identico",1,1
"HGNC:6018||gain||vehicle_untreated","GSE149262","campioni_diversi",1,2
"HGNC:6018||gain||vehicle_untreated","GSE161664","campioni_diversi",1,1
"HGNC:6018||gain||vehicle_untreated","GSE179347","campioni_diversi",2,3
"HGNC:6018||gain||vehicle_untreated","GSE189997","campioni_diversi",3,3
"HGNC:6018||gain||vehicle_untreated","GSE202045","campioni_diversi",2,3
"HGNC:6018||gain||vehicle_untreated","GSE215039","campioni_diversi",1,2
"HGNC:6018||gain||vehicle_untreated","GSE78922","campioni_diversi",1,2
"MeSH:D000074285||gain||non smoker","GSE177034","campioni_diversi",1,1
"MeSH:D000074285||gain||non smoker","GSE213001","campioni_diversi",1,1
"MeSH:D000074285||gain||non smoker","GSE79544","campioni_diversi",1,2
"MeSH:D000544||gain||vehicle_untreated","GSE113524","campioni_diversi",1,2
"MeSH:D000544||gain||vehicle_untreated","GSE125583","campioni_diversi",1,1
"MeSH:D000544||gain||vehicle_untreated","GSE161199","campioni_diversi",1,1
"MeSH:D000544||gain||vehicle_untreated","GSE203206","campioni_diversi",3,3
"MeSH:D000544||gain||vehicle_untreated","GSE207821","campioni_diversi",1,1
"MeSH:D000544||gain||vehicle_untreated","GSE95587","campioni_diversi",2,2
"MeSH:D001172||gain||vehicle_untreated","GSE116899","campioni_diversi",1,1
"MeSH:D001172||gain||vehicle_untreated","GSE120178","campioni_diversi",5,1
"MeSH:D001172||gain||vehicle_untreated","GSE89408","campioni_diversi",1,1
"MeSH:D001943||gain||vehicle_untreated","GSE117970","campioni_diversi",2,2
"MeSH:D001943||gain||vehicle_untreated","GSE183947","solo_etichetta_riscritta",1,1
"MeSH:D001943||gain||vehicle_untreated","GSE210787","campioni_diversi",2,1
"MeSH:D001943||gain||vehicle_untreated","GSE225846","campioni_diversi",2,4
"MeSH:D002292||gain||vehicle_untreated","GSE117313","identico",1,1
"MeSH:D002292||gain||vehicle_untreated","GSE124453","identico",1,1
"MeSH:D002292||gain||vehicle_untreated","GSE126964","campioni_diversi",6,4
"MeSH:D003093||gain||vehicle_untreated","GSE112057","campioni_diversi",2,2
"MeSH:D003093||gain||vehicle_untreated","GSE123141","campioni_diversi",1,2
"MeSH:D003093||gain||vehicle_untreated","GSE224758","solo_A3",1,0
"MeSH:D003093||gain||vehicle_untreated","GSE243625","campioni_diversi",2,2
"MeSH:D003093||gain||vehicle_untreated","GSE83687","solo_A3",3,0
"MeSH:D003424||gain||vehicle_untreated","GSE112057","solo_etichetta_riscritta",1,1
"MeSH:D003424||gain||vehicle_untreated","GSE156044","campioni_diversi",1,1
"MeSH:D003424||gain||vehicle_untreated","GSE164871","identico",1,1
"MeSH:D003424||gain||vehicle_untreated","GSE165512","solo_A3",2,0
"MeSH:D003424||gain||vehicle_untreated","GSE193677","solo_A3",1,0
"MeSH:D003424||gain||vehicle_untreated","GSE261086","campioni_diversi",8,6
"MeSH:D003424||gain||vehicle_untreated","GSE83687","solo_A3",3,0
"MeSH:D003424||gain||vehicle_untreated","GSE93624","campioni_diversi",6,1
"MeSH:D003922||gain||vehicle_untreated","GSE106148","identico",1,1
"MeSH:D003922||gain||vehicle_untreated","GSE123658","campioni_diversi",1,1
"MeSH:D003922||gain||vehicle_untreated","GSE131526","campioni_diversi",2,1
"MeSH:D006528||gain||vehicle_untreated","GSE120663","identico",1,1
"MeSH:D006528||gain||vehicle_untreated","GSE144269","campioni_diversi",1,1
"MeSH:D006528||gain||vehicle_untreated","GSE159220","identico",1,1
"MeSH:D006528||gain||vehicle_untreated","GSE164359","campioni_diversi",2,3
"MeSH:D006528||gain||vehicle_untreated","GSE256235","campioni_diversi",1,1
"MeSH:D006528||gain||vehicle_untreated","GSE77509","campioni_diversi",3,2
"MeSH:D008180||gain||vehicle_untreated","GSE131525","solo_A3",1,0
"MeSH:D008180||gain||vehicle_untreated","GSE162828","campioni_diversi",1,1
"MeSH:D008180||gain||vehicle_untreated","GSE92387","identico",4,4
"MeSH:D009362||gain||vehicle_untreated","GSE162960","campioni_diversi",2,1
"MeSH:D009362||gain||vehicle_untreated","GSE186145","campioni_diversi",2,2
"MeSH:D009362||gain||vehicle_untreated","GSE221240","identico",1,1
"MeSH:D010300||gain||vehicle_untreated","GSE106608","campioni_diversi",1,1
"MeSH:D010300||gain||vehicle_untreated","GSE133101","campioni_diversi",3,3
"MeSH:D010300||gain||vehicle_untreated","GSE161199","campioni_diversi",1,1
"MeSH:D010300||gain||vehicle_untreated","GSE168496","campioni_diversi",1,1
"MeSH:D010300||gain||vehicle_untreated","GSE181029","campioni_diversi",2,5
"MeSH:D010300||gain||vehicle_untreated","GSE206308","campioni_diversi",1,1
"MeSH:D010300||gain||vehicle_untreated","GSE208347","campioni_diversi",1,1
"MeSH:D010300||gain||vehicle_untreated","GSE90469","solo_etichetta_riscritta",1,1
"MeSH:D010911||gain||vehicle_untreated","GSE182180","solo_A3",1,0
"MeSH:D010911||gain||vehicle_untreated","GSE208107","solo_A3",1,0
"MeSH:D010911||gain||vehicle_untreated","GSE264621","solo_A3",1,0
"MeSH:D011225||gain||vehicle_untreated","GSE148241","solo_etichetta_riscritta",1,1
"MeSH:D011225||gain||vehicle_untreated","GSE186257","campioni_diversi",1,1
"MeSH:D011225||gain||vehicle_untreated","GSE218039","campioni_diversi",1,2
"MeSH:D011225||gain||vehicle_untreated","GSE234729","campioni_diversi",1,1
"MeSH:D011225||gain||vehicle_untreated","GSE262147","campioni_diversi",4,1
"MeSH:D011225||gain||vehicle_untreated","GSE79782","campioni_diversi",2,3
"MeSH:D013167||gain||vehicle_untreated","GSE181364","identico",1,1
"MeSH:D013167||gain||vehicle_untreated","GSE205812","identico",1,1
"MeSH:D013167||gain||vehicle_untreated","GSE212613","campioni_diversi",1,1
"MeSH:D013274||gain||vehicle_untreated","GSE121445","identico",1,1
"MeSH:D013274||gain||vehicle_untreated","GSE142000","campioni_diversi",1,1
"MeSH:D013274||gain||vehicle_untreated","GSE172032","campioni_diversi",1,1
"MeSH:D013274||gain||vehicle_untreated","GSE174237","identico",1,1
"MeSH:D013274||gain||vehicle_untreated","GSE46597","identico",1,1
"MeSH:D015179||gain||vehicle_untreated","GSE104178","solo_etichetta_riscritta",1,1
"MeSH:D015179||gain||vehicle_untreated","GSE164541","campioni_diversi",2,3
"MeSH:D015179||gain||vehicle_untreated","GSE205787","campioni_diversi",4,4
"MeSH:D015179||gain||vehicle_untreated","GSE223119","solo_A3",1,0
"MeSH:D015179||gain||vehicle_untreated","GSE93904","campioni_diversi",1,1
"MeSH:D016640||gain||vehicle_untreated","GSE154377","campioni_diversi",3,1
"MeSH:D016640||gain||vehicle_untreated","GSE154414","identico",1,1
"MeSH:D016640||gain||vehicle_untreated","GSE228990","campioni_diversi",1,1
"MeSH:D065626||gain||vehicle_untreated","GSE115193","identico",1,1
"MeSH:D065626||gain||vehicle_untreated","GSE126848","campioni_diversi",1,1
"MeSH:D065626||gain||vehicle_untreated","GSE135251","campioni_diversi",4,1
"MeSH:D065626||gain||vehicle_untreated","GSE160016","identico",1,1
"MeSH:D065626||gain||vehicle_untreated","GSE185051","campioni_diversi",1,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE120891","solo_etichetta_riscritta",4,4
"NCBITaxon:10359||gain||vehicle_untreated","GSE130665","identico",1,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE141236","campioni_diversi",2,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE159235","identico",1,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE179609","campioni_diversi",5,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE203395","campioni_diversi",2,6
"NCBITaxon:10359||gain||vehicle_untreated","GSE210989","campioni_diversi",1,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE248927","identico",1,1
"NCBITaxon:10359||gain||vehicle_untreated","GSE94724","identico",1,1
"NCBITaxon:10407||gain||vehicle_untreated","GSE164266","identico",1,1
"NCBITaxon:10407||gain||vehicle_untreated","GSE194179","campioni_diversi",2,2
"NCBITaxon:10407||gain||vehicle_untreated","GSE205567","solo_A3",1,0
"NCBITaxon:10407||gain||vehicle_untreated","GSE93153","campioni_diversi",2,2
"NCBITaxon:11320||gain||vehicle_untreated","GSE113210","campioni_diversi",1,1
"NCBITaxon:11320||gain||vehicle_untreated","GSE121155","campioni_diversi",1,1
"NCBITaxon:11320||gain||vehicle_untreated","GSE134817","solo_A3",1,0
"NCBITaxon:11320||gain||vehicle_untreated","GSE147507","solo_A3",2,0
"NCBITaxon:11320||gain||vehicle_untreated","GSE163959","campioni_diversi",3,2
"NCBITaxon:11320||gain||vehicle_untreated","GSE184017","identico",1,1
"NCBITaxon:11320||gain||vehicle_untreated","GSE239726","solo_etichetta_riscritta",1,1
"NCBITaxon:11320||gain||vehicle_untreated","GSE253542","identico",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE147507","solo_A3",4,0
"NCBITaxon:2697049||gain||vehicle_untreated","GSE148696","identico",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE148697","solo_etichetta_riscritta",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE150819","solo_etichetta_riscritta",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE151803","campioni_diversi",2,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE151879","campioni_diversi",2,3
"NCBITaxon:2697049||gain||vehicle_untreated","GSE155518","solo_etichetta_riscritta",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE159201","campioni_diversi",2,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE163959","campioni_diversi",3,4
"NCBITaxon:2697049||gain||vehicle_untreated","GSE164073","campioni_diversi",1,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE174745","solo_A3",1,0
"NCBITaxon:2697049||gain||vehicle_untreated","GSE188382","campioni_diversi",2,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE190350","solo_etichetta_riscritta",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE193330","campioni_diversi",2,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE196113","identico",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE198722","identico",2,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE199743","identico",2,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE205621","campioni_diversi",6,6
"NCBITaxon:2697049||gain||vehicle_untreated","GSE217099","campioni_diversi",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE225517","campioni_diversi",2,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE225564","campioni_diversi",1,2
"NCBITaxon:2697049||gain||vehicle_untreated","GSE226702","identico",3,3
"NCBITaxon:2697049||gain||vehicle_untreated","GSE244485","identico",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE244486","identico",1,1
"NCBITaxon:2697049||gain||vehicle_untreated","GSE253542","identico",1,1
"NCBITaxon:64320||gain||vehicle_untreated","GSE131605","campioni_diversi",2,2
"NCBITaxon:64320||gain||vehicle_untreated","GSE147093","identico",1,1
"NCBITaxon:64320||gain||vehicle_untreated","GSE233049","campioni_diversi",1,2
"NCBITaxon:64320||gain||vehicle_untreated","GSE93385","identico",3,3
"NCBITaxon:851||gain||vehicle_untreated","GSE171611","solo_A3",1,0
"NCBITaxon:851||gain||vehicle_untreated","GSE236117","solo_A3",1,0
"NCBITaxon:851||gain||vehicle_untreated","GSE237052","solo_A3",1,0
"STR:1_25_oh_2d3||gain||vehicle_untreated","GSE100785","solo_A3",2,0
"STR:1_25_oh_2d3||gain||vehicle_untreated","GSE143782","solo_A3",1,0
"STR:1_25_oh_2d3||gain||vehicle_untreated","GSE223405","solo_A3",6,0
"STR:5_aza||gain||vehicle_untreated","GSE247389","solo_A3",1,0
"STR:5_aza||gain||vehicle_untreated","GSE56623","solo_A3",4,0
"STR:5_aza||gain||vehicle_untreated","GSE60340","solo_A3",1,0
"STR:asthma||gain||vehicle_untreated","GSE195599","identico",1,1
"STR:asthma||gain||vehicle_untreated","GSE206510","campioni_diversi",2,2
"STR:asthma||gain||vehicle_untreated","GSE85567","solo_A3",2,0
"STR:asthmatic||gain||vehicle_untreated","GSE109313","campioni_diversi",2,2
"STR:asthmatic||gain||vehicle_untreated","GSE109484","identico",1,1
"STR:asthmatic||gain||vehicle_untreated","GSE152004","campioni_diversi",2,1
"STR:atra||gain||vehicle_untreated","GSE142383","campioni_diversi",1,1
"STR:atra||gain||vehicle_untreated","GSE155000","identico",3,3
"STR:atra||gain||vehicle_untreated","GSE175757","solo_A3",1,0
"STR:atra||gain||vehicle_untreated","GSE178340","identico",1,1
"STR:atra||gain||vehicle_untreated","GSE252527","campioni_diversi",1,1
"STR:bipolar_disorder||gain||vehicle_untreated","GSE134497","solo_etichetta_riscritta",1,1
"STR:bipolar_disorder||gain||vehicle_untreated","GSE78936","campioni_diversi",4,4
"STR:bipolar_disorder||gain||vehicle_untreated","GSE80655","campioni_diversi",5,6
"STR:copd||gain||vehicle_untreated","GSE191279","solo_A3",2,0
"STR:copd||gain||vehicle_untreated","GSE198740","identico",1,1
"STR:copd||gain||vehicle_untreated","GSE268499","campioni_diversi",2,1
"STR:copd||gain||vehicle_untreated","GSE57148","campioni_diversi",2,1
"STR:covid_19||gain||vehicle_untreated","GSE154311","campioni_diversi",2,2
"STR:covid_19||gain||vehicle_untreated","GSE159585","identico",1,1
"STR:covid_19||gain||vehicle_untreated","GSE164332","campioni_diversi",2,2
"STR:covid_19||gain||vehicle_untreated","GSE183533","campioni_diversi",1,1
"STR:covid_19||gain||vehicle_untreated","GSE189199","identico",1,1
"STR:covid_19||gain||vehicle_untreated","GSE190496","campioni_diversi",2,3
"STR:cteph||gain||vehicle_untreated","GSE188938","campioni_diversi",1,1
"STR:cteph||gain||vehicle_untreated","GSE221511","identico",1,1
"STR:cteph||gain||vehicle_untreated","GSE84538","solo_etichetta_riscritta",1,1
"STR:cystic_fibrosis||gain||vehicle_untreated","GSE101993","campioni_diversi",1,1
"STR:cystic_fibrosis||gain||vehicle_untreated","GSE136371","campioni_diversi",3,2
"STR:cystic_fibrosis||gain||vehicle_untreated","GSE141535","identico",1,1
"STR:cystic_fibrosis||gain||vehicle_untreated","GSE141536","identico",1,1
"STR:diabetic||gain||vehicle_untreated","GSE154556","campioni_diversi",1,1
"STR:diabetic||gain||vehicle_untreated","GSE182923","campioni_diversi",1,1
"STR:diabetic||gain||vehicle_untreated","GSE236746","identico",1,1
"STR:diabetic||gain||vehicle_untreated","GSE92724","solo_A3",1,0
"STR:endometriosis||gain||vehicle_untreated","GSE118928","identico",1,1
"STR:endometriosis||gain||vehicle_untreated","GSE135485","campioni_diversi",1,1
"STR:endometriosis||gain||vehicle_untreated","GSE153739","identico",1,1
"STR:endometriosis||gain||vehicle_untreated","GSE153740","campioni_diversi",1,1
"STR:endometriosis||gain||vehicle_untreated","GSE212787","identico",1,1
"STR:endometriosis||gain||vehicle_untreated","GSE232713","campioni_diversi",1,1
"STR:endometriosis||gain||vehicle_untreated","GSE87809","campioni_diversi",1,1
"STR:fshd||gain||vehicle_untreated","GSE115650","campioni_diversi",2,2
"STR:fshd||gain||vehicle_untreated","GSE123468","campioni_diversi",1,3
"STR:fshd||gain||vehicle_untreated","GSE254310","campioni_diversi",1,1
"STR:g007_lk||gain||vehicle_untreated","GSE123807","solo_A3",1,0
"STR:g007_lk||gain||vehicle_untreated","GSE162648","solo_A3",4,0
"STR:g007_lk||gain||vehicle_untreated","GSE220061","solo_A3",2,0
"STR:heart_failure||gain||vehicle_untreated","GSE138252","solo_A3",2,0
"STR:heart_failure||gain||vehicle_untreated","GSE145154","solo_etichetta_riscritta",1,1
"STR:heart_failure||gain||vehicle_untreated","GSE147236","campioni_diversi",4,2
"STR:heart_failure||gain||vehicle_untreated","GSE175764","identico",1,1
"STR:heart_failure||gain||vehicle_untreated","GSE196656","campioni_diversi",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE104193","campioni_diversi",2,3
"STR:hypoxia||gain||vehicle_untreated","GSE114519","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE118046","identico",2,2
"STR:hypoxia||gain||vehicle_untreated","GSE120523","solo_A3",1,0
"STR:hypoxia||gain||vehicle_untreated","GSE120886","campioni_diversi",2,1
"STR:hypoxia||gain||vehicle_untreated","GSE134737","campioni_diversi",3,1
"STR:hypoxia||gain||vehicle_untreated","GSE139963","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE142123","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE145108","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE149132","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE154427","campioni_diversi",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE157371","solo_A3",1,0
"STR:hypoxia||gain||vehicle_untreated","GSE163333","solo_A3",1,0
"STR:hypoxia||gain||vehicle_untreated","GSE163827","solo_etichetta_riscritta",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE193133","campioni_diversi",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE197523","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE197525","campioni_diversi",1,2
"STR:hypoxia||gain||vehicle_untreated","GSE198860","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE211611","campioni_diversi",2,2
"STR:hypoxia||gain||vehicle_untreated","GSE212703","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE225253","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE226005","campioni_diversi",2,2
"STR:hypoxia||gain||vehicle_untreated","GSE244754","campioni_diversi",4,4
"STR:hypoxia||gain||vehicle_untreated","GSE245762","campioni_diversi",3,2
"STR:hypoxia||gain||vehicle_untreated","GSE255352","identico",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE269699","campioni_diversi",1,1
"STR:hypoxia||gain||vehicle_untreated","GSE77307","campioni_diversi",2,2
"STR:idiopathic_pulmonary_fibrosis||gain||vehicle_untreated","GSE248485","campioni_diversi",1,1
"STR:idiopathic_pulmonary_fibrosis||gain||vehicle_untreated","GSE79544","campioni_diversi",1,2
"STR:idiopathic_pulmonary_fibrosis||gain||vehicle_untreated","GSE92592","solo_A3",1,0
"STR:ifna||gain||vehicle_untreated","GSE161664","identico",1,1
"STR:ifna||gain||vehicle_untreated","GSE161916","solo_etichetta_riscritta",1,1
"STR:ifna||gain||vehicle_untreated","GSE189997","campioni_diversi",2,2
"STR:irradiation||gain||vehicle_untreated","GSE105951","solo_etichetta_riscritta",1,1
"STR:irradiation||gain||vehicle_untreated","GSE165585","campioni_diversi",1,1
"STR:irradiation||gain||vehicle_untreated","GSE232305","campioni_diversi",2,1
"STR:irradiation||gain||vehicle_untreated","GSE232508","campioni_diversi",1,1
"STR:irradiation||gain||vehicle_untreated","GSE236331","identico",1,1
"STR:irradiation||gain||vehicle_untreated","GSE237091","identico",1,1
"STR:irradiation||gain||vehicle_untreated","GSE250224","identico",1,1
"STR:keloid||gain||vehicle_untreated","GSE151464","identico",1,1
"STR:keloid||gain||vehicle_untreated","GSE158395","campioni_diversi",1,1
"STR:keloid||gain||vehicle_untreated","GSE185309","campioni_diversi",1,1
"STR:keloid||gain||vehicle_untreated","GSE188952","identico",1,1
"STR:medulloblastoma||gain||vehicle_untreated","GSE148389","solo_A3",2,0
"STR:medulloblastoma||gain||vehicle_untreated","GSE189919","solo_A3",5,0
"STR:medulloblastoma||gain||vehicle_untreated","GSE203174","solo_A3",2,0
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE137619","campioni_diversi",2,1
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE138614","campioni_diversi",10,11
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE159225","campioni_diversi",1,1
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE173789","campioni_diversi",1,1
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE180760","campioni_diversi",1,1
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE250037","identico",1,1
"STR:multiple_sclerosis||gain||vehicle_untreated","GSE89843","campioni_diversi",1,1
"STR:myotonic_dystrophy_type_1||gain||vehicle_untreated","GSE157428","solo_A3",2,0
"STR:myotonic_dystrophy_type_1||gain||vehicle_untreated","GSE228458","solo_A3",1,0
"STR:myotonic_dystrophy_type_1||gain||vehicle_untreated","GSE86356","solo_A3",6,0
"STR:nahs||gain||vehicle_untreated","GSE125342","identico",1,1
"STR:nahs||gain||vehicle_untreated","GSE148985","campioni_diversi",1,2
"STR:nahs||gain||vehicle_untreated","GSE193660","solo_etichetta_riscritta",1,1
"STR:nash||gain||vehicle_untreated","GSE115193","identico",1,1
"STR:nash||gain||vehicle_untreated","GSE126848","campioni_diversi",1,1
"STR:nash||gain||vehicle_untreated","GSE134422","identico",1,1
"STR:nash||gain||vehicle_untreated","GSE147304","campioni_diversi",1,1
"STR:nash||gain||vehicle_untreated","GSE162694","solo_A3",3,0
"STR:nash||gain||vehicle_untreated","GSE212741","identico",1,1
"STR:nutlin_3a||gain||vehicle_untreated","GSE111009","campioni_diversi",2,2
"STR:nutlin_3a||gain||vehicle_untreated","GSE147699","solo_etichetta_riscritta",1,1
"STR:nutlin_3a||gain||vehicle_untreated","GSE148342","solo_etichetta_riscritta",1,1
"STR:nutlin_3a||gain||vehicle_untreated","GSE173483","campioni_diversi",2,2
"STR:obese||gain||vehicle_untreated","GSE126848","campioni_diversi",1,1
"STR:obese||gain||vehicle_untreated","GSE134580","campioni_diversi",1,1
"STR:obese||gain||vehicle_untreated","GSE205668","campioni_diversi",2,2
"STR:obese||gain||vehicle_untreated","GSE213465","campioni_diversi",1,1
"STR:obese||gain||vehicle_untreated","GSE95243","campioni_diversi",1,1
"STR:oscc||gain||vehicle_untreated","GSE125866","campioni_diversi",1,1
"STR:oscc||gain||vehicle_untreated","GSE171638","identico",1,1
"STR:oscc||gain||vehicle_untreated","GSE221398","campioni_diversi",1,1
"STR:oscc||gain||vehicle_untreated","GSE246050","solo_etichetta_riscritta",1,1
