"cluster_id","ckey","study_id","tipo"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE193677","entrato"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE261086","etichette_cambiate"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE83687","entrato"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE93624","etichette_cambiate"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE117875","uscito"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE137344","uscito"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE139179","uscito"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE199906","uscito"
"cgroup_L5_c3ae78cd","MeSH:D003424||gain||vehicle_untreated","GSE233900","uscito"
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","GSE180067","etichette_cambiate"
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","GSE222376","etichette_cambiate"
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","GSE235704","entrato"
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","GSE240898","etichette_cambiate"
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","GSE247275","entrato"
"cgroup_L5_479c6221","CHEBI:124921||gain||vehicle_untreated","GSE183777","uscito"
"cgroup_L5_b5db4aff","CHEBI:229764||gain||vehicle_untreated","GSE137702","entrato"
"cgroup_L5_b5db4aff","CHEBI:229764||gain||vehicle_untreated","GSE181003","etichette_cambiate"
"cgroup_L5_b5db4aff","CHEBI:229764||gain||vehicle_untreated","GSE198000","etichette_cambiate"
"cgroup_L5_522fa0c2","STR:sals||gain||vehicle_untreated","GSE138691","entrato"
"cgroup_L5_522fa0c2","STR:sals||gain||vehicle_untreated","GSE52946","etichette_cambiate"
"cgroup_L5_522fa0c2","STR:sals||gain||vehicle_untreated","GSE67196","etichette_cambiate"
"cgroup_L5_d2c64672","CHEBI:61080||gain||vehicle_untreated","GSE155452","etichette_cambiate"
"cgroup_L5_d2c64672","CHEBI:61080||gain||vehicle_untreated","GSE219065","etichette_cambiate"
"cgroup_L5_d2c64672","CHEBI:61080||gain||vehicle_untreated","GSE223758","etichette_cambiate"
"cgroup_L5_b0066299","STR:keloid||gain||vehicle_untreated","GSE185309","etichette_cambiate"
"cgroup_L5_a3f0c959","CHEBI:232752||gain||vehicle_untreated","GSE147816","etichette_cambiate"
"cgroup_L5_24ae0579","CHEBI:47898||gain||vehicle_untreated","GSE217421","etichette_cambiate"
"cgroup_L5_24ae0579","CHEBI:47898||gain||vehicle_untreated","GSE217423","etichette_cambiate"
"cgroup_L5_5e0c0fae","CHEMBL:CHEMBL1201576||gain||vehicle_untreated","GSE206130","etichette_cambiate"
"cgroup_L5_5e0c0fae","CHEMBL:CHEMBL1201576||gain||vehicle_untreated","GSE217423","etichette_cambiate"
"cgroup_L5_5e0c0fae","CHEMBL:CHEMBL1201576||gain||vehicle_untreated","GSE217421","uscito"
"cgroup_L5_3b91a21d","MeSH:D009362||gain||vehicle_untreated","GSE162960","etichette_cambiate"
"cgroup_L5_3b91a21d","MeSH:D009362||gain||vehicle_untreated","GSE186145","etichette_cambiate"
"cgroup_L5_3b91a21d","MeSH:D009362||gain||vehicle_untreated","GSE147493","uscito"
"cgroup_L5_3b91a21d","MeSH:D009362||gain||vehicle_untreated","GSE159851","uscito"
"cgroup_L5_3b91a21d","MeSH:D009362||gain||vehicle_untreated","GSE256492","uscito"
"cgroup_L5_70f8671b","STR:medulloblastoma||gain||vehicle_untreated","GSE148389","entrato"
"cgroup_L5_70f8671b","STR:medulloblastoma||gain||vehicle_untreated","GSE189919","entrato"
"cgroup_L5_70f8671b","STR:medulloblastoma||gain||vehicle_untreated","GSE203174","entrato"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE113604","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE118548","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE123285","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE130313","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE147876","entrato"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE158552","entrato"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE192903","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE210101","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE210196","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE235031","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE236168","entrato"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE239585","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE244754","entrato"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE255300","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE55922","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE74324","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE80153","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE81405","etichette_cambiate"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE211468","uscito"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE219191","uscito"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE266389","uscito"
"cgroup_L5_b71a25a2","CHEBI:137113||gain||vehicle_untreated","GSE78801","uscito"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE116927","etichette_cambiate"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE140900","etichette_cambiate"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE162696","etichette_cambiate"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE202866","etichette_cambiate"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE220972","etichette_cambiate"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE65335","etichette_cambiate"
"cgroup_L5_be15b706","HGNC:5973||gain||vehicle_untreated","GSE79027","etichette_cambiate"
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","GSE133101","etichette_cambiate"
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","GSE181029","etichette_cambiate"
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","GSE206308","etichette_cambiate"
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","GSE90469","etichette_cambiate"
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","GSE128177","uscito"
"cgroup_L5_85083e38","MeSH:D010300||gain||vehicle_untreated","GSE140089","uscito"
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","GSE102505","etichette_cambiate"
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","GSE125218","etichette_cambiate"
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","GSE148342","entrato"
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","GSE157069","etichette_cambiate"
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","GSE211244","etichette_cambiate"
"cgroup_L5_d411c435","CHEBI:29699||gain||vehicle_untreated","GSE226549","etichette_cambiate"
"cgroup_L5_dc7451b1","CHEBI:230493||gain||vehicle_untreated","GSE149280","etichette_cambiate"
"cgroup_L5_dc7451b1","CHEBI:230493||gain||vehicle_untreated","GSE230791","etichette_cambiate"
"cgroup_L5_dc7451b1","CHEBI:230493||gain||vehicle_untreated","GSE234615","etichette_cambiate"
"cgroup_L5_dc7451b1","CHEBI:230493||gain||vehicle_untreated","GSE125437","uscito"
"cgroup_L5_dc7451b1","CHEBI:230493||gain||vehicle_untreated","GSE172544","uscito"
"cgroup_L5_df599af1","STR:sepsis||gain||vehicle_untreated","GSE122274","etichette_cambiate"
"cgroup_L5_df599af1","STR:sepsis||gain||vehicle_untreated","GSE163196","etichette_cambiate"
"cgroup_L5_df599af1","STR:sepsis||gain||vehicle_untreated","GSE186054","etichette_cambiate"
"cgroup_L5_5927750b","CHEBI:65347||gain||vehicle_untreated","GSE184029","etichette_cambiate"
"cgroup_L5_5927750b","CHEBI:65347||gain||vehicle_untreated","GSE217898","etichette_cambiate"
"cgroup_L5_5927750b","CHEBI:65347||gain||vehicle_untreated","GSE266011","etichette_cambiate"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE111009","etichette_cambiate"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE147699","etichette_cambiate"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE148342","etichette_cambiate"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE173483","etichette_cambiate"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE135870","uscito"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE137297","uscito"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE139003","uscito"
"cgroup_L5_35d1be10","STR:nutlin_3a||gain||vehicle_untreated","GSE80716","uscito"
"cgroup_L5_0dd60753","CHEBI:233362||gain||vehicle_untreated","GSE157214","entrato"
"cgroup_L5_0dd60753","CHEBI:233362||gain||vehicle_untreated","GSE194374","entrato"
"cgroup_L5_0dd60753","CHEBI:233362||gain||vehicle_untreated","GSE232072","entrato"
"cgroup_L5_e294a3bc","CHEBI:49852||gain||vehicle_untreated","GSE153303","etichette_cambiate"
"cgroup_L5_b2645a34","CHEMBL:CHEMBL1201577||gain||vehicle_untreated","GSE162104","entrato"
"cgroup_L5_b2645a34","CHEMBL:CHEMBL1201577||gain||vehicle_untreated","GSE217421","entrato"
"cgroup_L5_b2645a34","CHEMBL:CHEMBL1201577||gain||vehicle_untreated","GSE217423","entrato"
"cgroup_L5_dac1b45f","MeSH:D010911||gain||vehicle_untreated","GSE182180","entrato"
"cgroup_L5_dac1b45f","MeSH:D010911||gain||vehicle_untreated","GSE208107","entrato"
"cgroup_L5_dac1b45f","MeSH:D010911||gain||vehicle_untreated","GSE264621","entrato"
"cgroup_L5_d6fad784","STR:myotonic_dystrophy_type_1||gain||vehicle_untreated","GSE157428","entrato"
"cgroup_L5_d6fad784","STR:myotonic_dystrophy_type_1||gain||vehicle_untreated","GSE228458","entrato"
"cgroup_L5_d6fad784","STR:myotonic_dystrophy_type_1||gain||vehicle_untreated","GSE86356","entrato"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE147507","entrato"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE148697","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE150819","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE151803","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE151879","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE155518","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE159201","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE163959","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE164073","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE174745","entrato"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE188382","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE190350","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE193330","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE205621","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE217099","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE225564","etichette_cambiate"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE153277","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE161281","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE169241","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE181238","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE183850","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE183999","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE196464","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE198449","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE202963","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE206677","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE233732","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE237059","uscito"
"cgroup_L5_871ae09e","NCBITaxon:2697049||gain||vehicle_untreated","GSE244484","uscito"
"cgroup_L5_dde29fb4","CHEBI:16240||gain||vehicle_untreated","GSE161860","entrato"
"cgroup_L5_dde29fb4","CHEBI:16240||gain||vehicle_untreated","GSE222749","etichette_cambiate"
"cgroup_L5_dde29fb4","CHEBI:16240||gain||vehicle_untreated","GSE225095","etichette_cambiate"
"cgroup_L5_dde29fb4","CHEBI:16240||gain||vehicle_untreated","GSE227554","etichette_cambiate"
"cgroup_L5_dde29fb4","CHEBI:16240||gain||vehicle_untreated","GSE60340","entrato"
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","GSE113210","etichette_cambiate"
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","GSE134817","entrato"
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","GSE147507","entrato"
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","GSE163959","etichette_cambiate"
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","GSE239726","etichette_cambiate"
"cgroup_L5_79a73ac5","NCBITaxon:11320||gain||vehicle_untreated","GSE197143","uscito"
"cgroup_L5_d7ad915e","CHEBI:39867||gain||vehicle_untreated","GSE187006","etichette_cambiate"
"cgroup_L5_d7ad915e","CHEBI:39867||gain||vehicle_untreated","GSE229014","etichette_cambiate"
"cgroup_L5_d7ad915e","CHEBI:39867||gain||vehicle_untreated","GSE232218","etichette_cambiate"
"cgroup_L5_d7ad915e","CHEBI:39867||gain||vehicle_untreated","GSE159487","uscito"
"cgroup_L5_a6fd82fa","CHEBI:44616||gain||vehicle_untreated","GSE200029","etichette_cambiate"
"cgroup_L5_a6fd82fa","CHEBI:44616||gain||vehicle_untreated","GSE219159","entrato"
"cgroup_L5_a6fd82fa","CHEBI:44616||gain||vehicle_untreated","GSE184156","uscito"
"cgroup_L5_37942548","CHEBI:15367||gain||vehicle_untreated","GSE100855","etichette_cambiate"
"cgroup_L5_37942548","CHEBI:15367||gain||vehicle_untreated","GSE166214","etichette_cambiate"
"cgroup_L5_37942548","CHEBI:15367||gain||vehicle_untreated","GSE69121","etichette_cambiate"
"cgroup_L5_99d7941a","CHEBI:72564||gain||vehicle_untreated","GSE104917","etichette_cambiate"
"cgroup_L5_99d7941a","CHEBI:72564||gain||vehicle_untreated","GSE218860","etichette_cambiate"
"cgroup_L5_99d7941a","CHEBI:72564||gain||vehicle_untreated","GSE229136","etichette_cambiate"
"cgroup_L5_99d7941a","CHEBI:72564||gain||vehicle_untreated","GSE229600","uscito"
"cgroup_L5_74daf1c9","STR:oscc||gain||vehicle_untreated","GSE246050","etichette_cambiate"
"cgroup_L5_57810d6c","CHEBI:27881||gain||vehicle_untreated","GSE104869","entrato"
"cgroup_L5_57810d6c","CHEBI:27881||gain||vehicle_untreated","GSE117620","entrato"
"cgroup_L5_57810d6c","CHEBI:27881||gain||vehicle_untreated","GSE65634","entrato"
"cgroup_L5_f640365a","CHEBI:50385||gain||vehicle_untreated","GSE110947","entrato"
"cgroup_L5_f640365a","CHEBI:50385||gain||vehicle_untreated","GSE182350","etichette_cambiate"
"cgroup_L5_f640365a","CHEBI:50385||gain||vehicle_untreated","GSE232390","uscito"
"cgroup_L5_f2481870","CHEMBL:CHEMBL2022968||gain||vehicle_untreated","GSE231611","etichette_cambiate"
"cgroup_L5_6ee86f02","MeSH:D013167||gain||vehicle_untreated","GSE212613","etichette_cambiate"
"cgroup_L5_469db990","STR:nahs||gain||vehicle_untreated","GSE148985","etichette_cambiate"
"cgroup_L5_469db990","STR:nahs||gain||vehicle_untreated","GSE193660","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE105088","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE120784","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE126750","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE134896","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE142620","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE155141","entrato"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE161916","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE162691","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE196195","entrato"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE205851","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE215039","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE246493","etichette_cambiate"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE97619","entrato"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE131320","uscito"
"cgroup_L5_905be893","HGNC:5992||gain||vehicle_untreated","GSE131732","uscito"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE107781","entrato"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE126395","etichette_cambiate"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE183487","etichette_cambiate"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE205261","etichette_cambiate"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE236896","etichette_cambiate"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE247275","entrato"
"cgroup_L5_7934174c","CHEBI:231598||gain||vehicle_untreated","GSE186239","uscito"
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","GSE114686","etichette_cambiate"
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","GSE132500","entrato"
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","GSE217421","etichette_cambiate"
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","GSE244730","etichette_cambiate"
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","GSE249721","etichette_cambiate"
"cgroup_L5_2987cdb6","CHEBI:114785||gain||vehicle_untreated","GSE146096","uscito"
"cgroup_L5_81b706c4","CHEBI:45863||gain||vehicle_untreated","GSE113685","etichette_cambiate"
"cgroup_L5_81b706c4","CHEBI:45863||gain||vehicle_untreated","GSE135215","entrato"
"cgroup_L5_81b706c4","CHEBI:45863||gain||vehicle_untreated","GSE199800","entrato"
"cgroup_L5_81b706c4","CHEBI:45863||gain||vehicle_untreated","GSE204825","entrato"
"cgroup_L5_81b706c4","CHEBI:45863||gain||vehicle_untreated","GSE215975","etichette_cambiate"
"cgroup_L5_3eaa92c9","CHEBI:50122||gain||vehicle_untreated","GSE115421","etichette_cambiate"
"cgroup_L5_3eaa92c9","CHEBI:50122||gain||vehicle_untreated","GSE179347","etichette_cambiate"
"cgroup_L5_3eaa92c9","CHEBI:50122||gain||vehicle_untreated","GSE210693","etichette_cambiate"
"cgroup_L5_3eaa92c9","CHEBI:50122||gain||vehicle_untreated","GSE217421","etichette_cambiate"
"cgroup_L5_3eaa92c9","CHEBI:50122||gain||vehicle_untreated","GSE77039","etichette_cambiate"
"cgroup_L5_d28620cd","CHEBI:15738||gain||vehicle_untreated","GSE251861","entrato"
"cgroup_L5_1e8a735e","CHEBI:9516||gain||vehicle_untreated","GSE125218","etichette_cambiate"
"cgroup_L5_1e8a735e","CHEBI:9516||gain||vehicle_untreated","GSE138730","entrato"
"cgroup_L5_46a3a103","STR:radiation||gain||vehicle_untreated","GSE222658","etichette_cambiate"
"cgroup_L5_46a3a103","STR:radiation||gain||vehicle_untreated","GSE195919","uscito"
"cgroup_L5_46a3a103","STR:radiation||gain||vehicle_untreated","GSE196453","uscito"
"cgroup_L5_46a3a103","STR:radiation||gain||vehicle_untreated","GSE262746","uscito"
"cgroup_L5_3d3658ad","CHEBI:28777||gain||vehicle_untreated","GSE223524","entrato"
"cgroup_L5_3d3658ad","CHEBI:28777||gain||vehicle_untreated","GSE56066","entrato"
"cgroup_L5_3d3658ad","CHEBI:28777||gain||vehicle_untreated","GSE93807","entrato"
"cgroup_L5_06ff1592","CHEBI:5118||gain||vehicle_untreated","GSE158674","entrato"
"cgroup_L5_06ff1592","CHEBI:5118||gain||vehicle_untreated","GSE200209","entrato"
"cgroup_L5_06ff1592","CHEBI:5118||gain||vehicle_untreated","GSE224715","entrato"
"cgroup_L5_f56d966d","CHEMBL:CHEMBL2177390||gain||vehicle_untreated","GSE223758","entrato"
"cgroup_L5_f56d966d","CHEMBL:CHEMBL2177390||gain||vehicle_untreated","GSE205729","uscito"
"cgroup_L5_729b276d","MeSH:D016640||gain||vehicle_untreated","GSE154377","etichette_cambiate"
"cgroup_L5_729b276d","MeSH:D016640||gain||vehicle_untreated","GSE228990","etichette_cambiate"
"cgroup_L5_3fa847fe","STR:osteoarthritis||gain||vehicle_untreated","GSE185064","etichette_cambiate"
"cgroup_L5_3fa847fe","STR:osteoarthritis||gain||vehicle_untreated","GSE89408","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE135879","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE143905","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE168670","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE172094","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE225481","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE236441","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE256370","etichette_cambiate"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE99381","entrato"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE225206","uscito"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE230741","uscito"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE240167","uscito"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE240364","uscito"
"cgroup_L5_f94b6180","CHEBI:379896||gain||vehicle_untreated","GSE243329","uscito"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE126003","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE149262","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE179347","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE189997","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE202045","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE215039","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE78922","etichette_cambiate"
"cgroup_L5_a25d0964","HGNC:6018||gain||vehicle_untreated","GSE113185","uscito"
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","GSE156038","etichette_cambiate"
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","GSE156184","etichette_cambiate"
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","GSE176324","etichette_cambiate"
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","GSE222279","etichette_cambiate"
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","GSE222676","entrato"
"cgroup_L5_79ce3bd1","CHEBI:3139||gain||vehicle_untreated","GSE244305","etichette_cambiate"
"cgroup_L5_29cb04f8","CHEBI:46345||gain||vehicle_untreated","GSE157300","etichette_cambiate"
"cgroup_L5_29cb04f8","CHEBI:46345||gain||vehicle_untreated","GSE180146","etichette_cambiate"
"cgroup_L5_29cb04f8","CHEBI:46345||gain||vehicle_untreated","GSE264144","etichette_cambiate"
"cgroup_L5_29cb04f8","CHEBI:46345||gain||vehicle_untreated","GSE267150","etichette_cambiate"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE188469","etichette_cambiate"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE209769","entrato"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE217423","etichette_cambiate"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE104869","uscito"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE146096","uscito"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE217421","uscito"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE64741","uscito"
"cgroup_L5_03b38818","CHEBI:63637||gain||vehicle_untreated","GSE66539","uscito"
"cgroup_L5_90db4e34","CHEBI:17347||gain||vehicle_untreated","GSE124704","etichette_cambiate"
"cgroup_L5_90db4e34","CHEBI:17347||gain||vehicle_untreated","GSE159531","entrato"
"cgroup_L5_90db4e34","CHEBI:17347||gain||vehicle_untreated","GSE184427","etichette_cambiate"
